DEPTH,AVTX,BVTX,CILD,CNDL,CNLS,CNPOR,CNSS,DCAL,DPOR,GR,LSPD,LTEN,RHOB,RHOC,RILD,RILM,RLL3,RXORT,SP,DT,ITT,MCAL,MI,MN,SPOR
350.5,0.0,0.0,224.0748,44.4414,45.8359,45.8359,45.0198,8.5055,29.2905,90.0705,,721.0762,2.2091,0.0067,4.4628,3.9509,6.6902,14.074722533333333,0.0811,148.8895,1.0,8.106,5.3483,4.5792,71.6333
351.0,0.0,0.0,222.347,43.7406,45.3627,45.3627,44.6735,8.5118,29.5033,91.8362,,724.4699,2.2055,0.0103,4.4975,3.9768,6.6325,14.070352,0.0811,149.6098,1.0,8.1137,5.3791,4.6464,72.1427
351.5,0.0,0.0,219.8954,42.6632,44.6426,44.6426,44.1532,8.5127,29.2087,93.2009,,728.8164,2.2105,0.0101,4.5476,4.0223,6.7291,14.065981466666665,0.0811,150.9358,0.0,8.1217,5.5981,4.8438,73.0805
352.0,0.0,0.0,217.4699,42.0266,44.2213,44.2213,43.8525,8.5134,28.6019,93.458,,728.9664,2.2209,0.0054,4.5983,4.0842,6.9663,14.061610933333332,0.0811,152.1401,0.0,8.1377,5.7991,5.0613,73.9321
352.5,0.0,0.0,215.6274,42.1956,44.3329,44.3329,43.9319,8.5145,28.0543,89.4627,,726.3875,2.2303,0.0050750000000000005,4.6376,4.1532,7.5475,14.0572404,0.0811,152.599,0.0,8.1328,5.8918,5.2232,74.2567
353.0,0.0,0.0,214.1189,41.3678,43.7884,43.7884,43.5465,8.5233,27.7947,83.6558,,723.7787,2.23255,0.00475,4.6703,4.217,7.9931,14.052869866666667,0.0811,152.1736,0.0,8.1047,5.853,5.2552,73.9558
353.5,0.0,0.0,212.3174,39.0221,42.2721,42.2721,42.4988,8.5445,27.787,80.6927,,722.1636,2.2348,0.004425,4.7099,4.264,7.6563,14.048499333333332,0.0811,151.2136,0.0,8.0888,5.8016,5.2133,73.277
354.0,0.0,0.0,210.0567,37.7125,41.4422,41.4422,41.9413,8.5556,27.8706,82.1961,,732.4091,2.2334,0.0041,4.7606,4.286,7.3612,14.0441288,0.0811,150.2258,0.0,8.0967,5.8738,5.2782,72.5783
354.5,0.0,0.0,207.9411,39.5936,42.6379,42.6379,42.7481,8.5567,27.9973,87.1203,,738.6105,2.2312,0.003775,4.8091,4.2793,7.3786,14.039758266666666,0.0811,149.5483,0.0,8.1026,5.9443,5.4078,72.0992
355.0,0.0,0.0,207.0875,44.167,45.6502,45.6502,44.8835,8.5573,28.2644,89.8178,,736.7017,2.2267,0.00345,4.8289,4.2461,7.4364,14.035387733333332,0.0811,149.2559,0.0,8.1132,5.8246,5.3457,71.8925
355.5,0.0,0.0,208.1551,48.7214,48.8102,48.8102,47.2749,8.5577,28.743,85.2947,,735.7065,2.2185,0.003125,4.8041,4.1945,7.4191,14.031017199999999,0.0811,149.2604,0.0,8.1183,5.5901,5.0721,71.8956
356.0,0.0,0.0,210.4773,50.6242,50.1818,50.1818,48.359,8.5525,29.3346,83.5467,,731.3581,2.2084,0.0028,4.7511,4.1385,7.0784,14.026646666666666,0.0811,149.4532,0.0,8.1015,5.3988,4.8127,72.032
356.5,0.0,0.0,212.8183,49.4725,49.3479,49.3479,47.6966,8.5335,29.789,91.0531,,727.8107,2.2006,0.0076,4.6988,4.093,6.7678,14.022276133333333,0.0811,149.7592,0.0,8.0966,5.3455,4.7078,72.2484
357.0,0.0,0.0,214.3442,46.3351,47.1335,47.1335,45.9873,8.517,29.8285,96.111,,724.3912,2.1999,0.0124,4.6654,4.0694,6.666,14.017905599999999,0.0811,150.1118,0.0,8.1075,5.4675,4.7711,72.4977
357.5,0.0,0.0,214.7632,42.3164,44.4127,44.4127,43.9888,8.5133,29.3381,94.8675,,724.6743,2.2083,0.0163,4.6563,4.0718,6.6378,14.013535066666666,0.0811,150.4385,1.0,8.1194,5.6634,4.9362,72.7288
358.0,0.0,0.0,214.4368,38.3811,41.8644,41.8644,42.2235,8.5119,28.5397,93.9921,,729.9946,2.222,0.0172,4.6634,4.0953,6.8054,14.009164533333333,0.0811,150.6638,0.0,8.1274,5.8505,5.1308,72.8881
358.5,0.0,0.0,213.8931,35.2781,39.9299,39.9299,40.9552,8.5011,27.8743,92.2167,,737.5349,2.2333,0.0138,4.6752,4.1287,7.0474,14.004793999999999,0.0811,150.7286,0.0,8.1194,6.0162,5.2679,72.934
359.0,0.0,0.0,213.2529,33.2647,38.7059,38.7059,40.1767,8.4819,27.634,86.0425,,733.0688,2.2375,0.0073,4.6893,4.1577,7.1685,14.000423466666666,0.0811,150.6441,0.0,8.1047,6.2522,5.4319,72.8742
359.5,0.0,0.0,212.6024,32.4115,38.154,38.154,39.8212,8.4733,27.8293,80.2908,,730.9385,2.2341,0.0017,4.7036,4.1705,7.2557,13.996052933333333,0.0811,150.5289,0.0,8.0942,6.4385,5.7233,72.7927
360.0,0.0,0.0,212.1558,32.4826,38.2034,38.2034,39.8534,8.4843,28.3687,79.9837,,740.8177,2.2249,0.0020714285714285713,4.7135,4.1607,7.2641,13.9916824,0.0811,150.5721,0.0,8.0851,6.1331,5.7282,72.8232
360.5,0.0,0.0,212.0623,33.4229,38.8023,38.8023,40.2382,8.5453,29.1367,85.9546,,744.2476,2.2118,0.002442857142857143,4.7156,4.1285,6.9592,13.987311866666666,0.0811,150.9493,0.0,8.0803,5.583,5.2103,73.09
361.0,0.0,0.0,212.7487,35.5053,40.0694,40.0694,41.0445,8.6269,29.9527,94.8328,,737.0483,2.1978,0.0028142857142857145,4.7004,4.079,6.6012,13.982941333333333,0.0811,151.7402,0.0,8.1147,5.3618,4.8263,73.6494
361.5,0.0,0.0,214.8421,38.0415,41.6496,41.6496,42.0795,8.6703,30.6242,101.2744,,734.4554,2.1863,0.0031857142857142856,4.6546,4.019,6.549,13.9785708,0.0811,152.8864,0.0,8.1726,5.4249,4.8521,74.46
362.0,0.0,1.0,218.3514,39.1525,42.3554,42.3554,42.5553,8.6608,30.9848,103.445,,742.9648,2.1802,0.003557142857142857,4.5798,3.9553,6.5379,13.974200266666665,0.0811,154.1978,0.0,8.2262,5.4172,4.8292,75.3874
362.5,0.0,0.0,222.525,38.2839,41.8029,41.8029,42.1822,8.6168,30.899,104.8052,,749.7148,2.1816,0.003928571428571429,4.4939,3.8935,6.3521,13.969829733333333,0.0811,155.38,0.0,8.2361,5.231,4.6627,76.2235
363.0,0.0,0.0,226.6202,37.6661,41.413,41.413,41.9219,8.5777,30.4126,108.6109,,754.385,2.1899,0.0043,4.4127,3.8368,6.1809,13.9654592,0.0811,156.1145,0.0,8.2314,5.0895,4.5465,76.743
363.5,0.0,0.0,230.3525,39.5918,42.6368,42.6368,42.7473,8.5498,29.8635,111.2682,,757.1682,2.1993,0.0087,4.3412,3.7856,6.3102,13.961088666666665,0.0811,156.2084,0.0,8.2352,5.1301,4.5549,76.8094
364.0,0.0,0.0,233.7594,43.4222,45.1491,45.1491,44.5183,8.5312,29.6608,111.551,,747.239,2.2028,0.0096,4.2779,3.7384,6.4725,13.956718133333332,0.0811,155.7186,2.0,8.2193,5.2046,4.586,76.4629
364.5,0.0,0.0,237.002,46.5626,47.2914,47.2914,46.1067,8.5205,29.9818,110.7109,,739.2088,2.1973,0.0064,4.2194,3.6931,6.4346,13.9523476,0.0811,154.9451,0.0,8.199,5.1792,4.5385,75.9159
365.0,0.0,0.0,240.1048,47.4489,47.9102,47.9102,46.5786,8.5142,30.7283,105.4785,,737.4636,2.1845,0.0016,4.1648,3.6496,6.3537,13.947977066666667,0.0811,154.2829,0.0,8.1986,5.0844,4.4257,75.4476
365.5,0.0,0.0,242.9272,46.663,47.3612,47.3612,46.1597,8.5126,31.6049,99.9194,,737.8309,2.1696,0.0012000000000000001,4.1165,3.6105,6.2547,13.943606533333332,0.0811,154.0181,0.0,8.19,5.0214,4.3173,75.2603
366.0,0.0,0.0,245.1751,46.1511,47.0062,47.0062,45.8913,8.5129,32.211,100.3888,,737.6378,2.1592,0.0008,4.0787,3.5808,6.1562,13.939236,0.0811,154.1918,0.0,8.1873,4.9491,4.2673,75.3832
366.5,0.0,0.0,246.4165,47.7492,48.1214,48.1214,46.7409,8.5122,32.2602,103.7953,,736.686,2.1584,0.0072,4.0582,3.566,5.9686,13.934865466666666,0.0811,154.6083,0.0,8.1918,4.816,4.2429,75.6777
367.0,0.0,0.0,246.6018,50.5038,50.0941,50.0941,48.2888,8.5025,31.7821,105.6314,,737.9166,2.1665,0.0136,4.0551,3.5705,5.7691,13.930494933333332,0.0811,154.9698,0.0,8.1647,4.8687,4.3066,75.9334
367.5,0.0,0.0,246.077,50.8442,50.3424,50.3424,48.4876,8.4586,31.1156,105.2362,,737.7236,2.1779,0.0158,4.0638,3.5961,6.121,13.926124399999999,0.0811,155.0484,0.0,8.1344,5.1974,4.5249,75.989
368.0,0.0,0.0,244.8275,46.9302,47.5473,47.5473,46.3012,8.3988,30.704,103.1447,,737.2414,2.185,0.0128,4.0845,3.6419,6.4141,13.921753866666666,0.0811,154.791,0.0,8.1387,5.4323,4.7089,75.807
368.5,0.0,0.0,242.6801,40.4011,43.1588,43.1588,43.1069,8.3796,30.7272,101.9438,,743.3921,2.1846,0.0063,4.1207,3.705,6.3626,13.917383333333333,0.0811,154.3002,0.0,8.1334,5.5645,4.8271,75.4599
369.0,0.0,0.0,239.5873,35.0857,39.812,39.812,40.8799,8.3851,30.9053,101.7353,,751.9003,2.1815,0.00625,4.1738,3.7803,6.5479,13.913012799999999,0.0811,153.7278,0.0,8.1293,5.7411,4.9535,75.0551
369.5,0.0,0.0,235.311,34.7446,39.6036,39.6036,40.7472,8.4065,30.8466,101.9581,,744.4573,2.1825,0.0062,4.2497,3.8619,6.8404,13.908642266666666,0.0811,153.1887,0.0,8.1427,5.896,5.0483,74.6738
370.0,0.0,0.0,229.965,39.5023,42.5793,42.5793,42.708,8.4212,30.499,103.8022,,736.7556,2.1885,0.00615,4.3485,3.9435,7.0176,13.904271733333333,0.0811,152.7371,0.0,8.1508,6.0258,5.1645,74.3544
370.5,0.0,0.0,224.4981,45.6094,46.6329,46.6329,45.611,8.4322,30.0972,103.0401,,738.0913,2.1953,0.0060999999999999995,4.4544,4.0195,7.0475,13.899901199999999,0.0811,152.3797,1.0,8.1422,6.135,5.2873,74.1017
371.0,0.0,0.0,219.6796,49.815,49.5947,49.5947,47.8916,8.4686,29.7692,96.9291,,749.4028,2.2009,0.00605,4.5521,4.085,6.9811,13.895530666666666,0.0811,152.1031,0.0,8.1425,6.16,5.3451,73.906
371.5,0.0,0.0,215.7405,51.6913,50.965,50.965,48.99,8.5065,29.4112,90.4931,,757.7656,2.2071,0.006,4.6352,4.1359,6.9453,13.891160133333333,0.0811,151.8887,0.0,8.1563,6.1315,5.3657,73.7544
372.0,1.0,0.0,213.0021,52.1036,51.2703,51.2703,49.2384,8.5337,28.9368,89.5505,,754.5907,2.2152,0.0059499999999999996,4.6948,4.169,7.068,13.8867896,0.0811,151.7137,0.0,8.1559,6.1539,5.4129,73.6306
372.5,0.0,0.0,211.7145,50.9441,50.4155,50.4155,48.5464,8.5758,28.4741,93.5112,,753.8834,2.2231,0.0059,4.7233,4.183,7.1582,13.882419066666666,0.0811,151.5691,0.0,8.1481,6.191,5.4165,73.5284
373.0,0.0,0.0,211.5595,46.9296,47.5469,47.5469,46.3009,8.6234,28.305,93.5157,,748.2068,2.226,0.0109,4.7268,4.1808,7.0995,13.878048533333333,0.0811,151.4877,0.0,8.1541,6.1101,5.3026,73.4708
373.5,0.0,0.0,211.7645,40.6256,43.3044,43.3044,43.208,8.6929,28.6073,89.9762,,741.9806,2.2208,0.0107,4.7222,4.1683,6.9423,13.873678,0.0811,151.5348,0.0,8.1663,5.9173,5.125,73.5041
374.0,0.0,0.0,211.6388,35.6268,40.1442,40.1442,41.0925,8.7893,29.1989,92.4702,,735.6633,2.2107,0.0058,4.725,4.1527,6.782,13.869307466666665,0.0811,151.7525,0.0,8.1706,5.8247,4.9895,73.6581
374.5,0.0,0.0,211.0626,34.8851,39.6893,39.6893,40.8018,8.8942,29.613,97.6503,,733.9294,2.2036,0.0004,4.7379,4.1382,6.7129,13.864936933333333,0.0811,152.1015,0.0,8.1721,5.8465,4.9431,73.9049
375.0,0.0,0.0,210.5617,37.5702,41.3528,41.3528,41.8819,8.9656,29.5042,98.2902,,739.6707,2.2055,0.0007,4.7492,4.125,6.7891,13.8605664,0.0811,152.4516,0.0,8.1616,5.8936,4.9775,74.1525
375.5,0.0,0.0,210.7738,40.7302,43.3723,43.3723,43.2553,9.0259,28.9624,96.3725,,743.0433,2.2147,0.001,4.7444,4.1102,7.0045,13.856195866666667,0.0811,152.6458,0.0,8.1285,5.9008,5.0218,74.2898
376.0,0.0,0.0,211.8884,42.8119,44.7416,44.7416,44.2242,9.0881,28.4409,94.1279,,742.9145,2.2237,0.0013,4.7195,4.0918,7.181,13.851825333333332,0.0811,152.6068,0.0,8.106,5.674,4.8723,74.2622
376.5,0.0,0.0,213.436,44.5639,45.919,45.919,45.081,9.1288,28.3762,92.6433,,741.6319,2.2248,0.0044,4.6852,4.0713,7.064,13.8474548,0.0811,152.3942,0.0,8.0797,5.2537,4.5443,74.1119
377.0,0.0,0.0,214.4424,47.2016,47.7369,47.7369,46.4459,9.1368,28.7823,93.1204,,743.0352,2.2178,0.0079,4.6633,4.0537,6.6348,13.843084266666667,0.0811,152.1454,1.0,8.0552,4.96,4.3321,73.9359
377.5,0.0,0.0,214.2674,50.4128,50.0279,50.0279,48.236,9.1207,29.1743,94.6085,,752.1073,2.2111,0.0117,4.6671,4.0441,6.3655,13.838713733333332,0.0811,151.9356,0.0,8.0605,5.0529,4.4182,73.7876
378.0,0.0,0.0,213.433,52.5362,51.5924,51.5924,49.5017,9.0708,28.9078,97.3359,,760.4914,2.2157,0.0153,4.6853,4.0437,6.5359,13.8343432,0.0811,151.6631,0.0,8.0629,5.5952,4.8489,73.5948
378.5,0.0,0.0,213.173,52.1747,51.3232,51.3232,49.2815,9.0001,27.6488,100.0196,,755.9656,2.2372,0.0166,4.691,4.0476,6.8139,13.829972666666666,0.0811,151.0567,0.0,8.0639,6.5585,5.6551,73.166
379.0,0.0,0.0,214.3339,49.3902,49.2887,49.2887,47.6501,8.973,25.7502,98.3164,,746.2553,2.2697,0.0145,4.6656,4.0469,7.0894,13.825602133333332,0.0811,149.8905,0.0,8.1069,7.3678,6.4141,72.3412
379.5,0.0,0.0,216.7554,46.1,46.9709,46.9709,45.8646,9.0311,24.329,91.8106,,744.4765,2.294,0.0102,4.6135,4.0317,7.1715,13.821231599999999,0.0811,148.3046,0.0,8.1944,7.1333,6.3552,71.2197
380.0,0.0,0.0,219.5557,44.8723,46.1287,46.1287,45.2359,9.1528,24.4752,87.5373,,741.3795,2.2915,0.0064,4.5547,3.996,7.0238,13.816861066666666,0.0811,146.8829,0.0,8.2551,6.4397,5.8728,70.2142
380.5,0.0,0.0,222.0432,46.3102,47.1163,47.1163,45.9743,9.2359,26.0,89.0586,,738.9774,2.2654,0.0059,4.5036,3.9388,6.7927,13.812490533333333,0.0811,146.326,0.0,8.2676,5.9512,5.5685,69.8204
381.0,0.0,0.0,224.3373,48.4851,48.642,48.642,47.1439,9.262,27.7223,92.7463,,743.2164,2.2359,0.0107,4.4576,3.8646,6.5077,13.808119999999999,0.0811,146.9912,0.0,8.3041,5.4693,5.3355,70.2908
381.5,0.0,0.0,227.2993,49.6079,49.4453,49.4453,47.7735,9.2659,28.8169,95.7065,,747.9089,2.2172,0.0203,4.3995,3.78,6.3164,13.803749466666666,0.0811,148.6564,0.0,8.3225,5.0174,5.12,71.4684
382.0,0.0,0.0,231.7923,49.7886,49.5756,49.5756,47.8765,9.2609,29.2338,98.1721,,746.3771,2.2101,0.0317,4.3142,3.693,6.2302,13.799378933333333,0.0811,150.6846,0.0,8.3196,4.748,4.9835,72.9028
382.5,0.0,0.0,237.7171,49.5712,49.4189,49.4189,47.7526,9.2106,29.2652,100.3662,,745.0151,2.2096,0.0406,4.2067,3.6118,6.1989,13.795008399999999,0.0811,152.4634,0.0,8.3319,4.6763,4.8341,74.1608
383.0,0.0,0.0,243.933,49.2122,49.161,49.161,47.5496,9.1098,29.181,100.7185,,741.3973,2.211,0.0427,4.0995,3.5457,6.024,13.790637866666666,0.0811,153.7133,0.0,8.3322,4.71,4.598,75.0447
383.5,0.0,0.0,248.9571,49.599,49.4389,49.4389,47.7685,9.0164,29.1478,99.8002,,738.0281,2.2116,0.0361,4.0168,3.5034,5.7511,13.786267333333333,0.0811,154.4517,1.0,8.3245,4.6604,4.367,75.567
384.0,0.0,0.0,251.4921,50.5909,50.1575,50.1575,48.3395,8.9507,29.1171,97.7726,,733.7827,2.2121,0.0245,3.9763,3.4904,5.5653,13.781896799999998,0.0811,154.7946,1.0,8.3124,4.5315,4.2047,75.8095
384.5,0.0,0.0,251.3818,50.5539,50.1305,50.1305,48.318,8.9024,28.7667,94.5248,,732.9556,2.2181,0.0152,3.978,3.5066,5.5772,13.777526266666666,0.0811,154.7971,0.0,8.2741,4.6433,4.1876,75.8113
385.0,0.0,0.0,249.9295,49.0652,49.0557,49.0557,47.467,8.8794,27.8085,91.1481,,737.1035,2.2345,0.0123,4.0011,3.5452,6.0294,13.773155733333333,0.0811,154.3828,0.0,8.2332,5.1067,4.3705,75.5182
385.5,0.0,0.0,248.4507,46.8455,47.4882,47.4882,46.2562,8.871,26.3956,89.5181,,740.107,2.2586,0.0129,4.0249,3.5948,6.5914,13.7687852,0.0811,153.4043,0.0,8.2034,5.6497,4.7164,74.8262
386.0,0.0,0.0,247.0829,43.9622,45.512,45.512,44.7824,8.8649,25.1643,87.4459,,738.9633,2.2797,0.0119,4.0472,3.6438,6.9289,13.764414666666665,0.0811,151.8638,0.0,8.1694,5.9985,5.0728,73.7368
386.5,0.0,0.0,245.0649,40.53,43.2423,43.2423,43.1649,8.8582,24.8194,84.1498,,738.553,2.2856,0.0068,4.0806,3.6846,6.7732,13.760044133333333,0.0811,150.1296,0.0,8.1539,5.9147,5.1289,72.5103
387.0,0.0,0.0,241.8549,38.437,41.8999,41.8999,42.2473,8.8655,25.5131,84.2609,,742.2098,2.2737,0.006529999999999999,4.1347,3.7146,6.3534,13.7556736,0.0811,148.847,0.0,8.1638,5.6129,4.9331,71.6032
387.5,0.0,0.0,238.0346,40.092,42.9589,42.9589,42.9687,8.8701,26.7157,85.5866,,749.3755,2.2532,0.00626,4.2011,3.7331,6.1286,13.751303066666665,0.0811,148.5345,0.0,8.1662,5.4705,4.8124,71.3822
388.0,0.0,0.0,235.124,44.2833,45.7288,45.7288,44.9411,8.8656,27.8041,83.6054,,757.1661,2.2346,0.00599,4.2531,3.7392,6.274,13.746932533333332,0.0811,149.2373,0.0,8.1475,5.5342,4.8261,71.8793
388.5,0.0,0.0,234.4937,47.457,47.9159,47.9159,46.583,8.8364,28.6085,82.487,,764.4189,2.2208,0.005719999999999999,4.2645,3.7317,6.6564,13.742562,0.0811,150.5268,0.0,8.1367,5.618,4.8393,72.7913
389.0,0.0,0.0,236.2635,48.8463,48.8993,48.8993,47.3445,8.7577,29.3325,84.675,,759.8866,2.2084,0.00545,4.2326,3.712,6.7051,13.738191466666667,0.0811,151.8136,0.0,8.1185,5.4692,4.6952,73.7012
389.5,0.0,1.0,239.1005,48.9763,48.9921,48.9921,47.4172,8.677,30.1202,86.4245,,752.2711,2.1949,0.00518,4.1823,3.6851,6.3005,13.733820933333332,0.0811,152.728,0.0,8.1029,5.1544,4.4358,74.348
390.0,0.0,0.0,241.2479,46.8337,47.48,47.48,46.25,8.6661,30.8918,88.3221,,745.3655,2.1818,0.0049099999999999994,4.1451,3.6575,6.0309,13.7294504,0.0811,153.2467,1.0,8.0998,4.9976,4.286,74.7148
390.5,0.0,0.0,242.0163,42.8322,44.7551,44.7551,44.2339,8.6854,31.4407,93.8414,,740.2737,2.1724,0.00464,4.132,3.6326,5.9936,13.725079866666666,0.0811,153.5029,1.0,8.1054,5.0695,4.3174,74.896
391.0,0.0,0.0,242.3932,40.0447,42.9283,42.9283,42.9476,8.7074,31.5048,102.3777,,740.0293,2.1713,0.004370000000000001,4.1255,3.6091,6.1516,13.720709333333332,0.0811,153.5756,0.0,8.1023,5.2218,4.4485,74.9474
391.5,0.0,0.0,243.911,39.7117,42.7139,42.7139,42.8002,8.7395,30.9602,109.3566,,741.5356,2.1806,0.0041,4.0999,3.5827,6.3228,13.716338799999999,0.0811,153.4772,0.0,8.1007,5.323,4.5532,74.8778
392.0,0.0,0.0,247.137,40.0066,42.9037,42.9037,42.9307,8.7816,30.0922,107.8508,,748.0546,2.1954,0.0094,4.0463,3.5506,6.4317,13.711968266666666,0.0811,153.2482,0.0,8.1077,5.3345,4.5669,74.7158
392.5,0.0,0.0,251.2316,40.3557,43.1293,43.1293,43.0865,8.8163,29.5212,100.2621,,754.7274,2.2052,0.0113,3.9804,3.5157,6.412,13.707597733333333,0.0811,153.0012,0.0,8.1037,5.1981,4.457,74.5411
393.0,0.0,0.0,254.4352,42.0012,44.2045,44.2045,43.8406,8.831,29.6695,96.6333,,753.0002,2.2027,0.0078,3.9303,3.4864,6.1091,13.703227199999999,0.0811,152.8847,0.0,8.0952,4.9061,4.2299,74.4587
393.5,0.0,0.0,255.3045,44.5054,45.8793,45.8793,45.0518,8.8546,30.2826,97.9047,,744.0606,2.1922,0.002,3.9169,3.4722,5.6551,13.698856666666666,0.0811,152.9861,0.0,8.1026,4.6608,4.0395,74.5305
394.0,0.0,0.0,254.0417,45.9323,46.8552,46.8552,45.7776,8.8841,30.7169,101.1082,,740.4937,2.1847,0.0020166666666666666,3.9364,3.4795,5.5923,13.694486133333333,0.0811,153.2395,0.0,8.1061,4.8058,4.1254,74.7097
394.5,0.0,0.0,252.1403,45.9558,46.8713,46.8713,45.7897,8.9094,30.6744,108.2627,,739.3511,2.1855,0.002033333333333333,3.966,3.5095,6.123,13.690115599999999,0.0811,153.4501,0.0,8.1015,5.2236,4.4275,74.8586
395.0,0.0,0.0,250.7499,45.6334,46.6494,46.6494,45.6233,8.929,30.3927,113.7326,,739.787,2.1903,0.00205,3.988,3.5584,6.5384,13.685745066666666,0.0811,153.4409,0.0,8.1075,5.485,4.629,74.8521
395.5,0.0,0.0,249.7232,44.8206,46.0934,46.0934,45.2098,8.9492,30.1939,108.8549,,744.5882,2.1937,0.0020666666666666667,4.0044,3.6212,6.6343,13.681374533333333,0.0811,153.1759,0.0,8.1085,5.5778,4.6851,74.6647
396.0,0.0,0.0,247.6122,42.659,44.6399,44.6399,44.1512,8.9635,30.1009,99.8735,,744.0775,2.1953,0.0020833333333333333,4.0386,3.6935,6.6105,13.677004,0.0811,152.7501,0.0,8.0999,5.6243,4.6876,74.3635
396.5,0.0,0.0,242.9987,39.7933,42.7663,42.7663,42.8362,8.9877,29.8887,92.8687,,740.2901,2.1989,0.0021000000000000003,4.1152,3.7712,6.6065,13.672633466666666,0.0811,152.2608,1.0,8.1027,5.6293,4.6753,74.0176
397.0,0.0,0.0,236.4332,38.068,41.6663,41.6663,42.0907,9.0202,29.3258,85.2993,,745.39,2.2085,0.002116666666666667,4.2295,3.8483,6.7029,13.668262933333333,0.0811,151.6784,1.0,8.1088,5.6365,4.6809,73.6057
397.5,0.0,0.0,230.0945,39.3687,42.4937,42.4937,42.6496,9.0438,28.4397,79.0769,,750.5398,2.2237,0.0021333333333333334,4.346,3.915,6.8795,13.6638924,0.0811,150.8555,0.0,8.0953,5.7236,4.6967,73.0237
398.0,0.0,0.0,225.6783,44.1173,45.6166,45.6166,44.8589,9.0495,27.7407,78.4876,,750.7821,2.2356,0.00215,4.4311,3.9582,7.0586,13.659521866666665,0.0811,149.6918,0.0,8.0674,5.976,4.7439,72.2007
398.5,0.0,0.0,223.8415,49.3292,49.2449,49.2449,47.6156,9.0493,28.0292,81.5199,,755.3013,2.2307,0.0021666666666666666,4.4674,3.9663,7.2956,13.655151333333333,0.0811,148.3099,0.0,8.0631,6.3575,4.9435,71.2234
399.0,0.0,0.0,224.6175,51.2124,50.6122,50.6122,48.7047,9.0428,29.631,85.1816,,758.1135,2.2033,0.0021833333333333336,4.452,3.9348,7.4442,13.6507808,0.0811,147.1269,0.0,8.0651,6.3072,5.1247,70.3868
399.5,0.0,0.0,227.1331,49.934,49.6806,49.6806,47.9597,9.0257,31.8619,87.575,,757.576,2.1652,0.0022,4.4027,3.8705,7.0492,13.646410266666667,0.0811,146.7469,0.0,8.0777,5.322,4.7775,70.1181
400.0,0.0,0.0,230.1332,48.2879,48.5021,48.5021,47.0352,9.0285,33.5975,87.5904,,754.3447,2.1355,0.0149,4.3453,3.7882,6.3191,13.642039733333332,0.0811,147.5977,0.0,8.1034,4.0959,4.0567,70.7197
400.5,0.0,0.0,233.0431,46.7924,47.4512,47.4512,46.2281,9.0598,34.2151,88.157,,748.1646,2.1249,0.0249,4.2911,3.7051,5.9187,13.6376692,0.0811,149.522,0.0,8.0788,3.7595,3.6017,72.0806
401.0,0.0,0.0,236.1505,44.1995,45.6721,45.6721,44.8996,9.1174,33.8018,91.2783,,747.461,2.132,0.0252,4.2346,3.6345,5.9504,13.633298666666667,0.0811,151.7677,0.0,8.0239,4.2163,3.7202,73.6688
401.5,0.0,0.0,239.8911,41.4575,43.8471,43.8471,43.5879,9.2447,32.8691,93.4794,,750.8156,2.1479,0.0174,4.1686,3.5836,6.117,13.628928133333332,0.0811,153.4577,0.0,8.0151,4.5205,4.023,74.864
402.0,0.0,0.0,243.9176,40.4443,43.1867,43.1867,43.1263,9.4574,31.9519,95.5046,,747.9533,2.1636,0.0083,4.0997,3.5552,6.1337,13.6245576,0.0811,154.1364,0.0,8.0363,4.4455,4.1424,75.344
402.5,0.0,0.0,247.116,41.1005,43.6136,43.6136,43.4239,9.6054,31.1952,102.3105,,744.5109,2.1766,0.003,4.0467,3.5489,6.0109,13.620187066666666,0.0811,153.9722,0.0,8.0678,4.3843,4.1653,75.2279
403.0,0.0,0.0,248.6187,42.7359,44.691,44.691,44.1879,9.664,30.3821,110.1356,,743.7057,2.1905,0.0026,4.0222,3.5628,6.0419,13.615816533333332,0.0811,153.487,0.0,8.137,4.5649,4.2323,74.8848
403.5,0.0,0.0,248.2723,45.2381,46.3784,46.3784,45.4212,9.6664,29.3945,112.1059,,745.1979,2.2074,0.0056,4.0278,3.5941,6.2702,13.611445999999999,0.0811,153.0952,1.0,8.1713,4.7998,4.3125,74.6076
404.0,0.0,0.0,246.4762,48.0352,48.3232,48.3232,46.8967,9.6386,28.4529,106.7785,,744.9349,2.2235,0.0099,4.0572,3.639,6.3763,13.607075466666666,0.0811,152.884,0.0,8.1852,4.9162,4.306,74.4583
404.5,0.0,0.0,243.707,49.4645,49.3421,49.3421,47.6921,9.6039,27.8991,100.5214,,744.9343,2.2329,0.0131,4.1033,3.6936,6.4978,13.602704933333333,0.0811,152.725,0.0,8.218,4.9722,4.2545,74.3458
405.0,0.0,0.0,240.1284,47.7587,48.1281,48.1281,46.7461,9.5882,27.8223,99.3152,,740.4426,2.2342,0.0132,4.1644,3.7535,6.5877,13.598334399999999,0.0811,152.4613,0.0,8.236,5.0048,4.3047,74.1594
405.5,0.0,0.0,236.1471,43.3997,45.1339,45.1339,44.5073,9.5943,27.9949,99.5881,,741.9037,2.2313,0.01,4.2346,3.8137,6.6807,13.593963866666666,0.0811,151.9863,0.0,8.2188,5.0534,4.4845,73.8234
406.0,0.0,0.0,232.5631,39.3327,42.4706,42.4706,42.6338,9.6244,28.2138,99.2799,,742.0331,2.2275,0.0043,4.2999,3.8688,6.8649,13.589593333333333,0.0811,151.2556,0.0,8.1671,5.1309,4.6818,73.3066
